"parameter","stratum","country","state","bcr","bcr_name","count_year","estimate_median","estimate_lcl95","estimate_ucl95","estimate_precision","estimate_mean","estimate_sd","effective_posterior_N","geweke_convergence_diag","quantile050","quantile165","quantile835","quantile950"
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1988,19555.55,3570.4715,114767.075,111196.6035,30822.078995,30123.1198589497,25.5854930582566,2.03766949809808,4485.3085,7090.78272,57041.703,95718.1
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1989,19173.8,3318.15525,112872.275,109554.11975,30099.611359,29687.8457286617,23.9499551213157,2.04737591838109,4226.922,6781.48163,55798.8135,96578.565
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1990,18855.7,3272.1935,109633.55,106361.3565,29894.717681,29099.1177989266,22.3655093796608,1.99572000838479,4209.072,6763.51332,55828.8465,94920.305
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1991,19099.5,3431.0655,109807.075,106376.0095,29672.919757,28857.0338288535,22.448636407433,2.05154359616692,4221.9445,6614.85942,54853.86,91649.1
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1992,20740.15,3844.19375,120592.45,116748.25625,32315.388753,31614.5425473744,24.3055648806556,1.85764485798978,4685.703,7454.06924,58759.383,101141.3
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1993,19426.45,3508.8725,110824.125,107315.2525,30203.138259,29256.9086544944,23.5604690744636,1.82350482704587,4300.844,6920.19673,55749.724,93748.59
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1994,18926.65,3283.23525,111956.8,108673.56475,29707.243318,29034.5528710002,23.0450332565781,1.89142620940381,4152.6825,6649.94147,54541.3775,93658.185
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1995,19481.85,3526.793,112230.125,108703.332,30315.658657,29456.0598377717,24.8842968031012,1.88777895416142,4381.5555,6958.36475,55930.789,94769.19
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1996,21351.9,3850.046,120064.525,116214.479,32617.711165,31726.7766394297,24.1288697162497,1.72978168314394,4758.6155,7502.25138,59338.987,100129.85
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1997,20688.3,3643.4375,113265,109621.5625,30997.246404,29638.2510618995,23.8172211102438,2.08175849992567,4560.2195,7316.79023,55837.654,94936.24
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1998,18877,3181.36325,107173.75,103992.38675,28928.19451,28321.1232413339,25.0973568553982,2.16119904052692,4042.978,6670.68666,52948.462,89755.24
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1999,20201.25,3510.00775,113509.575,109999.56725,30737.842035,30240.2028525687,26.6853781636956,1.73672702485483,4352.1465,7173.01791,55894.7615,94957.3849999999
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2000,20274.25,3646.8825,113853.1,110206.2175,30783.379965,29766.010179538,24.7846051407152,1.80935150555118,4515.2215,7145.39775,55551.284,94421.6049999999
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2001,20209.45,3638.146,111949.525,108311.379,30540.511075,29499.4854711161,24.4711649686766,1.78834167310011,4475.37,7172.85576,55040.0755,93734.8949999999
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2002,19789.45,3508.60775,112629.975,109121.36725,30287.128227,29925.5816512361,27.1507832992905,1.92980546539891,4394.1555,7122.31986,54969.924,92576.46
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2003,20388.8,3543.77925,113506,109962.22075,31064.757585,30157.9202165768,25.8715300382062,1.97998206046676,4435.2105,7207.18648,56695.414,96467.45
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2004,19340.7,3172.746,108171.9,104999.154,29133.7131492,28407.3274954549,24.2355162138711,2.19949459460533,4072.2925,6665.66481,52566.8265,89537.99
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2005,18594.85,3032.9215,105123.175,102090.2535,28289.3199565,27927.9061414858,24.5144492947093,1.75679825138532,3839.41,6376.56787,51229.794,86864.505
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2006,18536.4,2970.0705,108247.9,105277.8295,28470.5152647,28193.9705647925,27.5816254852081,2.04137341881692,3758.79,6316.8266,51565.2545,87908.7799999999
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2007,18580.6,2996.19925,105904.85,102908.65075,28313.6476987,27968.5764518053,23.8819302147421,2.03526161040497,3769.6385,6324.94948,51392.7685,85813.3
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2008,19065.6,3054.127,108178.55,105124.423,29090.9645843,28462.1154213197,27.0574169950724,1.83127957802756,3939.0685,6612.81666,53423.4315,89862.3249999999
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2009,19263.25,3068.38775,107893.95,104825.56225,28920.8170077,28365.367049014,26.3140918976585,2.2974914529045,3958.6055,6479.869,52509.1105,88637.45
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2010,20076.3,3270.5365,109309.575,106039.0385,29854.7729303,29448.5391472957,30.9504775584728,1.88107256824954,4115.5195,6838.66316,54097.6855,91106.7999999998
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2011,19764.4,3111.01525,108265.125,105154.10975,29632.125169,29263.3655390883,34.7181474876471,2.12878304740856,3965.5075,6782.98588,53598.531,90873.755
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2012,19691.85,3199.6885,107971.15,104771.4615,29603.1421025,29427.7420815677,29.9409871662979,1.97588853302175,4072.8075,6769.51807,53941.1735,89102.87
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2013,19054.05,3088.1675,106980.65,103892.4825,28719.2583915,29246.0257905189,33.4846144307619,2.42490849233612,3877.5905,6562.01636,51328.3285,86637.8
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2014,19111.1,3051.26375,107215.775,104164.51125,28694.4151337,28161.7950854047,29.7544277129956,1.97016085902992,3820.6775,6536.34938,51817.5955,87967.41
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2015,19528.6,3164.4225,108789.575,105625.1525,29562.2822654,29968.407997941,35.3913068610358,2.09019404997186,3960.752,6769.63777,52936.171,89677.1349999999
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2016,18759.3,2882.864,106009.1,103126.236,28276.9787271,28234.6798287273,30.6774816169165,2.28678171318595,3667.1905,6286.95787,50343.0855,87550.1549999999
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2017,19136.65,3019.7365,106216.425,103196.6885,28884.5032157,28944.3469762031,32.8416399722298,2.13419556079672,3883.8105,6669.5929,51897.5565,87214.17
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2018,18783,2880.27475,104184.4,101304.12525,28304.7237664,28770.1312559607,40.1456834031029,2.01212651342408,3645.0475,6294.13815,50512.697,85735.2499999999
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2019,19585.15,2927.8985,109453.6,106525.7015,29487.9944529,30100.8096943194,38.5540443488669,2.12212157834844,3685.937,6628.90431,52592.8079999999,88726.0399999999
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2020,19745.25,3051.27675,109981.95,106930.67325,29651.7298505,30533.5178146295,38.5934589689236,2.13355772405468,3868.872,6611.53926,52995.78,88640.12
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",2021,18553.7,2652.72125,105669.3,103016.57875,28336.4277511,28817.6088248715,33.9710211656309,2.07576219843798,3422.828,6158.54469,50697.9155,87474.845
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1966,142645.5,47717.0775,577858.7,530141.6225,189699.32427,141430.607955768,22.1435712200946,1.01693854249095,56619.57,83507.3465,298862.165,461143.95
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1967,161645.5,51577.1275,643276.8,591699.6725,212729.75085,160256.948782898,28.3297657507475,1.23977103755311,62123.61,94380.6316,330218.035,524913.35
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1968,143588.5,48046.495,571183.774999999,523137.279999999,189770.99291,140029.534249007,22.7194598062286,1.1733038065401,56206.285,84982.3422,297710.85,462344.9
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1969,135763.5,45443.5325,542259.7,496816.1675,179402.66553,132243.97476067,23.2661656852517,1.22212023496725,52647.22,79224.3799,282602.785,436651.75
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1970,139502.5,46640.33,560791.9,514151.57,184820.77486,135073.373219668,22.7595902480882,0.992656840005338,55490.905,83495.4995,289649.525,451379.35
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1971,135278,45586.7825,546889.375,501302.5925,179331.86414,132294.962658902,22.0389797470177,1.15585453134941,53295.67,79805.8483,281140.12,440999.25
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1972,141659.5,47143.4075,570360.449999999,523217.042499999,187421.1391,137931.614964582,21.1914182273748,1.25946316375555,56177.535,84023.1159,292583.64,457939.35
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1973,132364,44929.57,530990.05,486060.48,174622.5431,127489.424644191,21.9377828469259,0.96419094305009,52400.645,77539.5385,275395.31,425786.45
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1974,134719,45599.155,537525.125,491925.97,178412.66705,131114.946372931,23.2901684331723,1.1323450567807,53563.685,79724.9809,280936.735,431622.2
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1975,131258.5,44915.3275,527146.225,482230.8975,174712.45617,127853.128871898,20.5819217842587,1.11369600949886,52130.43,78212.686,275431.205,424286.6
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1976,134799,45536.9425,535435.675,489898.7325,177373.07186,129527.356235125,22.775474604969,1.25290460682655,53297.675,79285.9314,276107.755,421795.8
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1977,137930.5,46565.6075,539103.6,492537.9925,181264.48674,131229.388635699,22.9340766230718,1.26847065455406,54662.53,82391.6982,285436.96,431664.8
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1978,132014,45175.3025,523502.375,478327.0725,174073.19934,125491.036142006,21.1997480287384,1.10904044673606,52436.49,78167.1775,273393.65,418310.75
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1979,135864,46705.94,537372.325,490666.385,179720.45065,130950.515338432,23.8273018699601,1.07958687502539,54495.835,81428.2962,280443.88,428136.55
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1980,128805,44688.7125,514358.249999999,469669.5375,170441.88799,124165.191653551,20.3850952602056,1.09013914626538,51480.605,76462.2129,266255.455,414099.7
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1981,127824.5,44117.615,513153.575,469035.96,168913.58954,122118.523224709,21.2265749134957,1.09030186308548,51239,75601.7493,264651.635,409550.8
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1982,132455.5,45602.415,519374.55,473772.135,174784.63007,126707.556222363,23.5823279850149,0.915423578066958,52798.675,79087.8614,272131.455,421310.9
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1983,127627,44507.3025,505211.824999999,460704.522499999,168677.96287,121654.330599612,21.2905575639153,1.1264915484005,51121.78,76005.1306,265206.685,403080.4
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1984,129214.5,44893.965,512340.249999999,467446.284999999,170805.20831,123497.735293544,21.6829603702738,0.919758507286915,51256.175,77153.9043,267888.88,413092
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1985,123848,42922.3275,494200.575,451278.2475,163834.23706,117763.269675503,19.7481793798089,1.13405052098538,49554.51,74049.3787,255743.87,394105.1
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1986,137612,46449.09,535285.825,488836.735,180989.89006,132077.02105823,26.5336429231482,1.02751806590784,54363.88,82975.2143,282061.28,432754.1
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1987,128090,44298.2675,500359.6,456061.3325,169030.77962,123400.702573829,19.9080640189201,1.08648301267293,51665.695,76967.5141,265087.945,401383.85
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1988,138511.5,46471.66,540844.725,494373.065,181723.25009,134140.909918752,24.2509805974353,1.00345664959605,54972.845,83164.6809,279878.11,436409.7
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1989,129199.5,44293.8125,503883.6,459589.7875,170394.21923,123654.405976878,20.1838307380853,1.06289899131806,51511.245,77203.6904,267608.56,407398.7
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1990,134925,46165.0825,521006.95,474841.8675,177560.33475,128619.615396962,23.215093469671,0.952159956833371,53869.54,81597.9421,275497.535,428972.05
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1991,132037,45017.8075,518690.575,473672.7675,173760.83574,126817.058033013,22.2920243924382,1.09658154925571,52441.08,79540.6328,268109.24,409982.7
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1992,136166,45072.7775,525059.325,479986.5475,177825.03302,129891.349967661,24.5864264611987,0.870716361265166,52707.765,81702.2856,274955.055,427047.25
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1993,134343,45467.2675,519558.075,474090.8075,175790.54606,128565.502935768,22.8870883527266,1.0845163583717,52690.895,80591.5996,270682.365,419579.75
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1994,130339,43709.305,508690.9,464981.595,170572.14457,122967.757742565,22.8027857920487,1.12171811759571,51247.9,78209.8309,264044.65,404163.35
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1995,127999.5,43072.15,501028.9,457956.75,167810.43624,122295.179795787,23.5193724846802,1.04478886822072,49913,76165.9163,258275.235,400625.85
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1996,133956,45344.3025,523449.275,478104.9725,175629.92202,128329.258895747,24.6825518744674,1.0134684660042,52651.15,80610.4592,271330.215,418830.7
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1997,120650.5,41241.215,480430.9,439189.685,159172.60427,115633.885637287,19.0495998722915,1.05146867998427,48730.175,72394.9984,248999.085,381028.9
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1998,119870,41429.6975,466170.825,424741.1275,157068.22244,112821.777633855,20.273877878925,1.10244118053743,47839.71,71317.5699,244029.9,369594.55
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",1999,125685.5,43159.8975,486467.725,443307.8275,164547.31628,119177.154707448,23.1758840007357,1.0482287675123,49410.105,75929.8558,254460.24,390490.95
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2000,118466.5,40507.3925,465824.749999999,425317.357499999,154592.87805,111429.369551868,20.649739894566,1.05994002703103,46910.58,70080.5968,239130.64,365415.65
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2001,118280,40443.5275,459246.125,418802.5975,154560.60597,111079.080762254,20.2103043161815,1.10460484747967,46669.315,70083.3787,241292.395,369002.3
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2002,116228,39777.2575,449980,410202.7425,151316.05923,108430.362798157,17.0975570696765,1.16504897823977,45719.12,68257.6976,236097.325,362691.25
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2003,123210.5,41475.18,475029.225,433554.045,160939.29108,116875.512193415,21.6151961575673,0.91882548282166,48440.22,73712.998,248713.095,382819.349999999
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2004,120206.5,40839.95,464365.875,423525.925,157337.47284,114204.503099203,22.9260204013615,1.0430489955508,47497.37,72024.3958,242236.145,373002.75
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2005,115071,39120.255,446038.4,406918.145,149514.18265,107427.882257248,22.0838267895099,1.03811489594769,45470.83,67627.066,232582.3,354567.3
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2006,115211,39545.13,452026.6,412481.47,150952.33728,108996.382779127,18.5993738626539,1.04183677425258,45216.51,68091.4628,234631.155,360461.9
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2007,114120.5,38841.1225,443897.8,405056.6775,148344.86472,106485.035998901,19.8787347525501,1.05593030301764,44582.885,67374.9489,231529.425,351723.8
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2008,115283,39030.3325,444178.4,405148.0675,149827.89576,108102.147972529,20.6870390518685,1.07692930518829,45010.75,67735.5775,232867.945,354223.1
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2009,115048,38900.6875,450207.9,411307.2125,151407.22625,110321.510207075,18.640837559923,1.08631268355915,45078.545,69113.4495,235231.375,363313.7
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2010,111875,37845.5575,433438.2,395592.6425,145680.85654,104958.757065658,19.7712086013467,1.14478206137201,43915.655,65218.5982,225737.655,351809.35
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2011,118346.5,39643.07,455083.05,415439.98,153815.90284,112959.94105896,20.8228240702777,1.00282471031104,46011.43,70031.364,236024.9,367508.1
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2012,112529,37320.205,430717.25,393397.045,146263.74887,105405.607429435,19.6215403857306,1.10352945773867,43747.655,66454.7618,227701.045,350095.9
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2013,118679,39877.1225,455412.2,415535.0775,154464.77079,112168.441341429,23.3637640972591,1.07176440328813,45950.72,70826.9381,238061.005,366257.9
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2014,116303.5,38548.9825,443080.175,404531.1925,150858.41658,109096.835372412,20.8826165876663,1.04814382088395,45735.68,69119.8791,233690.955,359690.95
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2015,120566,39862.0775,459711.575,419849.4975,156127.38992,113481.89555455,24.5565323587745,1.00504931391333,46082.425,71509.5097,240330.465,372122.8
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2016,110650,37305.825,427320.65,390014.825,143777.12407,104413.50552526,20.4319410117922,1.16396935188117,43295.235,65069.1801,222273.815,341689.3
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2017,109933.5,36305.0525,419983.85,383678.7975,142299.22961,103165.005373546,19.2258575685484,1.00582144409118,42752.85,64252.26,222067.765,337879.6
"StratumIndex","US-UT-BCR-09","USA","UT",9,"Great Basin",2018,112065.5,37386.5375,430592.375,393205.8375,145345.72466,106005.406043652,20.7439206666175,1.06428289286051,43645.355,65678.0658,224600.16,344065.4
